2.15529e+11;2.16124e+11;8.20406e+10;0.270251;0.000818;-0.000335;;2.32561e+11;6.30233e+10;-1.69232e+08;2.33203e+11;2.64954e+07;8.20408e+10;;2.95906e+11;1.69858e+11;8.20405e+10;;
2.0969e+11;2.08502e+11;8.49558e+10;0.284863;0.000579;-0.000040;;2.28094e+11;6.46074e+10;-1.29376e+08;2.26802e+11;-2.82612e+07;8.49559e+10;;2.92059e+11;1.62837e+11;8.49557e+10;;
2.09237e+11;2.14553e+11;8.45281e+10;0.281912;-0.001860;0.001149;;2.27803e+11;6.5851e+10;3.47946e+08;2.3359e+11;-1.45956e+08;8.45289e+10;;2.96611e+11;1.64783e+11;8.45273e+10;;
2.19877e+11;2.12929e+11;8.32401e+10;0.285949;0.002523;0.001199;;2.38791e+11;6.61262e+10;-6.81708e+08;2.31242e+11;-4.44146e+08;8.32424e+10;;3.01253e+11;1.68782e+11;8.32392e+10;;
2.08155e+11;2.10138e+11;8.4268e+10;0.279228;-0.000000;0.016027;;2.25952e+11;6.3734e+10;-1.02144e+09;2.2825e+11;-3.65808e+09;8.43266e+10;;2.90899e+11;1.63399e+11;8.42305e+10;;
2.11674e+11;2.10021e+11;8.38816e+10;0.282499;0.000137;0.000473;;2.29876e+11;6.44327e+10;-6.19338e+07;2.28081e+11;-1.1677e+08;8.38816e+10;;2.93417e+11;1.64539e+11;8.38815e+10;;
2.12796e+11;2.17392e+11;7.93113e+10;0.267679;0.347806;-1.325261;;2.29565e+11;5.95849e+10;-8.78767e+08;-4.1532e+10;-7.57647e+10;-2.07911e+10;;2.43184e+11;-1.1353e+11;3.75883e+10;;
2.1145e+11;2.10684e+11;8.38735e+10;0.280223;-0.000000;0.032853;;2.29451e+11;6.42388e+10;-2.11042e+09;2.29242e+11;-7.53123e+09;8.4121e+10;;2.93807e+11;1.65288e+11;8.37186e+10;;
2.17225e+11;2.15707e+11;8.29333e+10;0.279055;0.000018;0.000169;;2.35431e+11;6.52389e+10;-1.51842e+07;2.33785e+11;-4.06971e+07;8.29333e+10;;2.99852e+11;1.69364e+11;8.29333e+10;;
2.14641e+11;2.13052e+11;7.89706e+10;0.265079;-1.559783;-0.384745;;-1.85763e+10;-5.82106e+10;-5.13713e+10;1.72301e+11;-2.4504e+10;-1.05852e+10;;-8.02838e+10;3.42644e+10;1.89159e+11;;
2.22812e+11;2.19771e+11;7.85388e+10;0.255917;0.000000;0.025983;;2.3823e+11;6.0249e+10;-1.56542e+09;2.35424e+11;-6.11691e+09;7.86977e+10;;2.97226e+11;1.76672e+11;7.84549e+10;;
2.05122e+11;2.09251e+11;8.76815e+10;0.296800;0.000151;0.000171;;2.25375e+11;6.82379e+10;-4.56291e+07;2.29912e+11;-4.96759e+07;8.76815e+10;;2.95919e+11;1.59368e+11;8.76815e+10;;
2.12667e+11;2.11639e+11;8.27155e+10;0.275561;-0.190755;-0.430936;;4.65445e+11;4.29716e+11;2.73966e+11;7.99969e+11;4.26706e+11;3.18859e+11;;1.34439e+12;1.73211e+11;6.6668e+10;;
2.12709e+11;2.12806e+11;8.55418e+10;0.290047;0.000000;0.010068;;2.32262e+11;6.7415e+10;-6.78754e+08;2.32427e+11;-2.34015e+09;8.55654e+10;;2.99781e+11;1.64947e+11;8.55268e+10;;
2.13939e+11;2.16323e+11;8.21102e+10;0.267735;0.000000;0.000000;;2.30657e+11;6.24431e+10;0;2.33227e+11;0;8.21102e+10;;1.69486e+11;2.94399e+11;8.21102e+10;;
2.11576e+11;2.11141e+11;8.43517e+10;0.282373;0.000445;0.001212;;2.29867e+11;6.47752e+10;-1.80768e+08;2.29395e+11;-3.06796e+08;8.43521e+10;;2.94407e+11;1.64855e+11;8.43515e+10;;
2.03881e+11;2.00837e+11;8.85129e+10;0.302073;-0.000057;0.000066;;2.24017e+11;6.66592e+10;8.33205e+06;2.20673e+11;-1.07218e+07;8.85129e+10;;2.89025e+11;1.55665e+11;8.85129e+10;;
2.07449e+11;2.14802e+11;8.4956e+10;0.283014;-0.000000;0.026804;;2.26247e+11;6.64214e+10;-1.78038e+09;2.34693e+11;-6.29079e+09;8.51246e+10;;2.97184e+11;1.64029e+11;8.48514e+10;;
2.15429e+11;2.09631e+11;8.34311e+10;0.281962;0.000455;-0.001100;;2.33493e+11;6.40639e+10;-3.58612e+07;2.27209e+11;2.20747e+08;8.34313e+10;;2.94492e+11;1.6621e+11;8.34308e+10;;
2.10246e+11;2.19272e+11;8.51468e+10;0.273760;-0.107343;0.963994;;2.16348e+11;-2.95589e+09;2.60729e+10;-1.57357e+11;1.51374e+11;-5.79777e+10;;2.19233e+11;4.9416e+10;-2.67636e+11;;
2.66175e+11;2.17092e+11;1.10456e+11;0.344950;11.830188;-0.917717;;5.3952e+08;1.73368e+10;9.52763e+09;2.25801e+11;2.12406e+09;-3.08505e+08;;2.27163e+11;-9.90526e+09;8.77416e+09;;
2.13696e+11;2.17016e+11;8.39861e+10;0.281537;0.000117;-0.000265;;2.32403e+11;6.64464e+10;-9.45688e+06;2.36013e+11;5.48866e+07;8.39861e+10;;3.00679e+11;1.67737e+11;8.39861e+10;;
2.06803e+11;2.32545e+11;9.45198e+10;0.299818;0.619987;3.130618;;1.77567e+11;-3.92768e+10;1.28718e+10;-1.37356e+09;2.86512e+10;-3.15645e+09;;1.86053e+11;-3.73297e+10;2.43137e+10;;
2.15649e+11;2.162e+11;8.22622e+10;0.275262;-0.005990;0.018922;;2.33377e+11;6.43951e+10;1.79467e+08;2.34172e+11;-4.04526e+09;8.23399e+10;;2.98206e+11;1.6948e+11;8.22032e+10;;
2.12404e+11;2.04859e+11;8.66708e+10;0.302921;-0.011029;0.005664;;2.33082e+11;6.80682e+10;2.18507e+09;2.24753e+11;-5.22318e+08;8.66978e+10;;2.9712e+11;1.60769e+11;8.6643e+10;;
2.13414e+11;2.08889e+11;8.57961e+10;0.296716;0.000000;0.000000;;2.33539e+11;6.78256e+10;0;2.28587e+11;0;8.57961e+10;;2.98934e+11;1.63192e+11;8.57961e+10;;
2.1886e+11;2.15111e+11;8.20172e+10;0.272928;0.000000;0.000000;;2.36149e+11;6.33478e+10;0;2.32104e+11;0;8.20172e+10;;2.97507e+11;1.70747e+11;8.20172e+10;;
2.15296e+11;2.17623e+11;8.33642e+10;0.280382;0.001107;-0.000138;;2.33882e+11;6.6285e+10;-2.49751e+08;2.36409e+11;-4.06694e+07;8.33645e+10;;3.01442e+11;1.68849e+11;8.33641e+10;;
2.08575e+11;2.21516e+11;8.32462e+10;0.269525;0.008600;-0.001195;;2.26054e+11;6.47014e+10;-1.86682e+09;2.40036e+11;-2.69541e+08;8.32619e+10;;2.98133e+11;1.67984e+11;8.32349e+10;;
2.10084e+11;2.0762e+11;8.62704e+10;0.297151;-0.001341;0.001671;;2.3017e+11;6.7592e+10;1.95794e+08;2.2747e+11;-2.89392e+08;8.62711e+10;;2.96426e+11;1.61216e+11;8.62696e+10;;
2.213e+11;2.13804e+11;8.0976e+10;0.269201;0.000093;0.000483;;2.3796e+11;6.18897e+10;-5.21385e+07;2.29901e+11;-1.1688e+08;8.09761e+10;;2.95951e+11;1.7191e+11;8.0976e+10;;
2.12577e+11;2.14158e+11;8.47905e+10;0.287305;0.000000;0.000000;;2.31858e+11;6.71092e+10;0;2.33582e+11;0;8.47905e+10;;1.65605e+11;2.99835e+11;8.47905e+10;;
2.14698e+11;2.15501e+11;8.48369e+10;0.286755;0.000597;0.001160;;2.34013e+11;6.7356e+10;-2.17746e+08;2.34889e+11;-3.12709e+08;8.48374e+10;;3.01809e+11;1.67093e+11;8.48367e+10;;
2.15471e+11;2.20413e+11;8.15588e+10;0.266730;0.000000;0.012931;;2.32391e+11;6.34363e+10;-8.20324e+08;2.37829e+11;-3.07548e+09;8.15985e+10;;2.98641e+11;1.71642e+11;8.15365e+10;;
2.13803e+11;2.08072e+11;8.58637e+10;0.297446;-0.000627;0.001659;;2.33946e+11;6.77211e+10;3.44647e+07;2.27677e+11;-3.35156e+08;8.58643e+10;;2.98605e+11;1.63019e+11;8.58632e+10;;
2.2201e+11;2.21792e+11;8.24629e+10;0.277365;0.000000;0.000000;;2.40493e+11;6.66389e+10;0;2.40257e+11;0;8.24629e+10;;3.07014e+11;1.73736e+11;8.24629e+10;;
2.13179e+11;2.10175e+11;8.37155e+10;0.278135;0.000000;0.000000;;2.30781e+11;6.32837e+10;0;2.27529e+11;0;8.37155e+10;;2.92459e+11;1.6585e+11;8.37155e+10;;
